OrderID,CustID,RestID,Discount,ItemLine,Price
6033,150,92,40,Cheese - Cheddarsliced,285
6034,342,63,60,Shrimp - Black Tiger 8 - 12,139
6035,367,67,60,"Nut - Almond, Blanched, Sliced",416
6035,367,67,60,Cleaner - Comet,181
6035,367,67,60,Hersey Shakes,112
6036,320,22,10,Sausage - Chorizo,92
6036,320,22,10,Cheese - Bocconcini,307
6037,397,61,30,"Tart Shells - Sweet, 3",293
6037,397,61,30,Tomatoes - Grape,116
6037,397,61,30,Kellogs Special K Cereal,301
6037,397,61,30,Bagel - Sesame Seed Presliced,411
6037,397,61,30,Tomatoes - Grape,116
6038,88,80,50,Soup - Campbells Bean Medley,446
6038,88,80,50,Couscous,395
6039,98,15,50,Maple Syrup,457
6039,98,15,50,Ice Cream - Vanilla,329
6039,98,15,50,Wine - Vidal Icewine Magnotta,120
6040,251,38,10,Ecolab Digiclean Mild Fm,52
6040,251,38,10,Bread - Crusty Italian Poly,151
6040,251,38,10,"Juice - Apple, 1.36l",207
6040,251,38,10,Bread - Crusty Italian Poly,151
6040,251,38,10,"Juice - Apple, 1.36l",207
6040,251,38,10,"Juice - Apple, 1.36l",207
6041,42,57,40,Roe - Flying Fish,488
6041,42,57,40,Pepper - Orange,57
6041,42,57,40,Roe - Flying Fish,488
6041,42,57,40,Salt - Sea,219
6041,42,57,40,Cake Sheet Combo Party Pack,224
6042,418,86,60,"Beans - Turtle, Black, Dry",407
6042,418,86,60,"Beans - Turtle, Black, Dry",407
6042,418,86,60,"Crab - Dungeness, Whole, live",286
6042,418,86,60,Wine - Marlbourough Sauv Blanc,92
6042,418,86,60,Carbonated Water - Lemon Lime,83
6043,268,9,20,Pastry - Choclate Baked,463
6043,268,9,20,Crush - Cream Soda,295
6043,268,9,20,Crush - Cream Soda,295
6043,268,9,20,Beer - Heinekin,64
6043,268,9,20,Yoghurt Tubes,137
6043,268,9,20,Longos - Grilled Veg Sandwiches,174
6044,102,45,10,Wine - Cotes Du Rhone,238
6044,102,45,10,Wine - Cotes Du Rhone,238
6045,46,61,0,Wine - Winzer Krems Gruner,493
6045,46,61,0,"Chilli Paste, Ginger Garlic",494
6045,46,61,0,Ostrich - Prime Cut,499
6045,46,61,0,Nutmeg - Ground,133
6046,120,43,20,Bagel - Ched Chs Presliced,174
6046,120,43,20,"Cup - 6oz, Foam",407
6047,273,72,0,Garam Masala Powder,57
6048,181,57,50,Juice - Ocean Spray Cranberry,372
6048,181,57,50,Pepper - Green Thai,244
6048,181,57,50,Salt - Sea,219
6048,181,57,50,Cake Sheet Combo Party Pack,224
6048,181,57,50,Pepper - Orange,57
6049,260,25,20,Skewers - Bamboo,382
6049,260,25,20,Skewers - Bamboo,382
6049,260,25,20,Nacho Chips,398
6049,260,25,20,Nacho Chips,398
6049,260,25,20,Tea - Black Currant,130
6050,327,41,0,Gherkin,404
6050,327,41,0,"Juice - Clamato, 341 Ml",197
6050,327,41,0,"Syrup - Monin, Irish Cream",72
6051,93,68,60,Zucchini - Yellow,316
6051,93,68,60,"Pasta - Cappellini, Dry",479
6051,93,68,60,Sambuca - Ramazzotti,412
6051,93,68,60,Zucchini - Yellow,316
6051,93,68,60,Beer - Sleeman Fine Porter,286
6052,225,85,0,Piping - Bags Quizna,166
6052,225,85,0,Spice - Greek 1 Step,215
6052,225,85,0,"Tarragon - Primerba, Paste",211
6052,225,85,0,Table Cloth 53x69 White,385
6053,116,10,60,Kumquat,280
6054,71,55,60,Veal - Slab Bacon,336
6054,71,55,60,Silicone Parch. 16.3x24.3,477
6055,119,8,10,Alize Red Passion,448
6055,119,8,10,Bagels Poppyseed,267
6056,14,59,20,Chocolate Bar - Coffee Crisp,58
6056,14,59,20,Bread - 10 Grain Parisian,214
6056,14,59,20,Madeira,343
6056,14,59,20,"Chicken - White Meat, No Tender",477
6056,14,59,20,Madeira,343
6057,500,36,20,Ginger - Pickled,388
6057,500,36,20,Vacuum Bags 12x16,230
6057,500,36,20,Juice - Lemon,97
6057,500,36,20,Ginger - Pickled,388
6058,42,28,20,Muskox - French Rack,151
6058,42,28,20,Wine - Chianti Classica Docg,377
6058,42,28,20,Coffee - Espresso,266
6058,42,28,20,Longos - Cheese Tortellini,344
6058,42,28,20,Sobe - Green Tea,297
6059,493,7,20,Cheese - Pied De Vents,110
6059,493,7,20,Gelatine Powder,239
6059,493,7,20,Wine - Chablis 2003 Champs,121
6059,493,7,20,Gelatine Powder,239
6059,493,7,20,Wine - Chablis 2003 Champs,121
6060,369,97,30,Nut - Pumpkin Seeds,453
6061,192,59,10,Lobster - Tail 6 Oz,103
6061,192,59,10,Cornflakes,236
6061,192,59,10,Halibut - Fletches,136
6062,389,97,20,Ham Black Forest,320
6062,389,97,20,Table Cloth 62x120 White,307
6062,389,97,20,Soup - Cream Of Broccoli,298
6062,389,97,20,Marzipan 50/50,179
6062,389,97,20,Tomatoes - Yellow Hot House,493
6062,389,97,20,Tea - Vanilla Chai,301
6063,464,93,30,Bacon Strip Precooked,418
6063,464,93,30,Bread - White Epi Baguette,260
6064,236,75,30,Muffin Batt - Ban Dream Zero,389
6064,236,75,30,Muffin Batt - Ban Dream Zero,389
6064,236,75,30,Juice - Lemon,97
6064,236,75,30,Oranges,193
6064,236,75,30,Muffin Batt - Ban Dream Zero,389
6065,80,79,20,Salt And Pepper Mix - White,181
6065,80,79,20,Pastry - Apple Large,215
6065,80,79,20,Ice Cream - Super Sandwich,232
6065,80,79,20,Goat - Whole Cut,439
6065,80,79,20,Energy Drink - Franks Original,82
6065,80,79,20,Pastry - Apple Large,215
6066,451,96,30,Beans - Green,62
6067,118,64,20,Paste - Black Olive,91
6067,118,64,20,Pears - Bosc,52
6067,118,64,20,"Jam - Raspberry,jar",365
6067,118,64,20,Paste - Black Olive,91
6068,448,12,50,Grapefruit - White,95
6068,448,12,50,"Water, Tap",182
6069,27,3,0,Lamb - Loin Chops,490
6069,27,3,0,"Beef - Roasted, Cooked",269
6069,27,3,0,Cheese - Mascarpone,216
6069,27,3,0,Dried Peach,485
6069,27,3,0,Cheese - Mascarpone,216
6069,27,3,0,Foie Gras,200
6070,218,99,60,Sage - Ground,302
6070,218,99,60,Sage - Ground,302
6071,213,52,60,Chips Potato Reg 43g,52
6071,213,52,60,Beans - Kidney White,383
6071,213,52,60,Bread - Raisin Walnut Oval,207
6072,443,26,10,Cheese - Swiss,396
6072,443,26,10,Beef Ground Medium,68
6073,267,47,20,Cabbage - Savoy,357
6073,267,47,20,Carbonated Water - Blackcherry,436
6073,267,47,20,Rice - Sushi,173
6073,267,47,20,Pate - Peppercorn,187
6074,389,71,0,"Cheese - Cheddar, Old White",488
6075,259,91,50,"Orange - Canned, Mandarin",353
6075,259,91,50,Wine - Fume Blanc Fetzer,179
6075,259,91,50,"Orange - Canned, Mandarin",353
6075,259,91,50,Egg Patty Fried,499
6075,259,91,50,Venison - Striploin,361
6075,259,91,50,"Orange - Canned, Mandarin",353
6076,242,19,0,Chips Potato Reg 43g,52
6076,242,19,0,Wine - Magnotta - Bel Paese White,472
6076,242,19,0,"Wine - Red, Cabernet Sauvignon",378
6076,242,19,0,"Cheese - Boursin, Garlic / Herbs",100
6076,242,19,0,Tea - English Breakfast,367
6077,177,71,30,Sauce - Caesar Dressing,417
6077,177,71,30,Muffin Batt - Blueberry Passion,390
6078,4,68,60,Zucchini - Yellow,316
6079,375,60,0,"Hickory Smoke, Liquid",473
6079,375,60,0,Chicken - Livers,150
6079,375,60,0,Chicken Breast Halal,288
6079,375,60,0,Peach - Halves,461
6080,222,20,50,Beef - Tenderloin Tails,119
6080,222,20,50,Beef - Prime Rib Aaa,231
6080,222,20,50,Beef - Tenderloin Tails,119
6080,222,20,50,Beef - Tenderloin Tails,119
6080,222,20,50,Ice Cream - Turtles Stick Bar,114
6081,40,46,0,"Soup - Knorr, Veg / Beef",204
6081,40,46,0,"Bread - Dark Rye, Loaf",111
6081,40,46,0,Soup - Base Broth Beef,399
6081,40,46,0,Cup - 4oz Translucent,245
6082,200,90,40,Oil - Peanut,241
6082,200,90,40,Juice - V8 Splash,486
6083,330,63,10,Beer - Fruli,180
6083,330,63,10,"Iced Tea - Lemon, 460 Ml",130
6083,330,63,10,Shrimp - Black Tiger 8 - 12,139
6083,330,63,10,Shrimp - Black Tiger 8 - 12,139
6083,330,63,10,Shrimp - Black Tiger 8 - 12,139
6084,37,69,60,Milk - Skim,326
6084,37,69,60,"Sprite, Diet - 355ml",266
6084,37,69,60,Milk - Skim,326
6085,250,83,20,"Lemonade - Natural, 591 Ml",443
6085,250,83,20,Wasabi Powder,135
6085,250,83,20,Oil - Canola,496
6085,250,83,20,Table Cloth 53x53 White,297
6086,337,1,20,Sugar - Palm,375
6086,337,1,20,Soy Protein,187
6086,337,1,20,Wine - Champagne Brut Veuve,414
6087,66,80,30,Veal - Knuckle,151
6087,66,80,30,Fenngreek Seed,479
6087,66,80,30,"Trout - Rainbow, Fresh",67
6088,134,21,0,Remy Red Berry Infusion,368
6088,134,21,0,Pepper - Roasted Red,215
6088,134,21,0,Tea Leaves - Oolong,191
6088,134,21,0,Truffle Paste,175
6088,134,21,0,"Gingerale - Schweppes, 355 Ml",257
6089,48,58,40,Cod - Black Whole Fillet,141
6089,48,58,40,Vinegar - White,422
6089,48,58,40,Cod - Black Whole Fillet,141
6090,361,54,50,Apple - Custard,322
6090,361,54,50,"Cheese - Havarti, Roasted Garlic",197
6090,361,54,50,Wine - Black Tower Qr,365
6090,361,54,50,Lotus Rootlets - Canned,318
6090,361,54,50,Chips Potato Swt Chilli Sour,118
6091,404,13,50,Cabbage Roll,99
6091,404,13,50,Coffee - Flavoured,94
6092,169,77,50,Wine - Zonnebloem Pinotage,454
6093,338,33,60,Coffee Beans - Chocolate,417
6093,338,33,60,"Nut - Pine Nuts, Whole",258
6093,338,33,60,Coffee Beans - Chocolate,417
6094,411,89,40,Bread - Corn Muffaletta,367
6095,40,53,30,Wine - Penfolds Koonuga Hill,89
6095,40,53,30,Miso - Soy Bean Paste,283
6095,40,53,30,Miso - Soy Bean Paste,283
6095,40,53,30,Danishes - Mini Cheese,237
6096,361,38,30,"Juice - Apple, 1.36l",207
6096,361,38,30,"Juice - Apple, 1.36l",207
6096,361,38,30,Bread - Crusty Italian Poly,151
6097,16,76,0,"Bread - Bagels, Mini",111
6097,16,76,0,Dooleys Toffee,107
6097,16,76,0,Jameson - Irish Whiskey,107
6097,16,76,0,Liquid Aminios Acid - Braggs,470
6097,16,76,0,Dooleys Toffee,107
6098,477,85,30,Piping - Bags Quizna,166
6098,477,85,30,"Lid - Translucent, 3.5 And 6 Oz",176
6098,477,85,30,Sprouts - Pea,305
6098,477,85,30,Green Scrubbie Pad H.duty,84
6098,477,85,30,Caviar - Salmon,236
6098,477,85,30,"Veal - Tenderloin, Untrimmed",480
6099,413,11,0,Bread - Italian Corn Meal Poly,50
6100,422,50,60,"Fish - Atlantic Salmon, Cold",157
6100,422,50,60,Gherkin,404
6100,422,50,60,Wine - Pinot Grigio Collavini,64
6100,422,50,60,"Fish - Atlantic Salmon, Cold",157
6100,422,50,60,Chicken - Tenderloin,139
6100,422,50,60,Gherkin,404
6101,207,48,50,"Cheese - Woolwich Goat, Log",372
6101,207,48,50,Fudge - Cream Fudge,65
6101,207,48,50,Cornish Hen,176
6101,207,48,50,Pepper - Green Thai,244
6102,167,43,30,"Cup - 6oz, Foam",407
6102,167,43,30,Turkey - Ground. Lean,62
6102,167,43,30,"Napkin - Dinner, White",155
6102,167,43,30,Bagel - Ched Chs Presliced,174
6103,455,90,30,Wine - Fat Bastard Merlot,211
6103,455,90,30,Lobak,214
6104,444,46,0,"Soup - Knorr, Veg / Beef",204
6104,444,46,0,Tea - Herbal Sweet Dreams,455
6104,444,46,0,Creme De Menthe Green,138
6104,444,46,0,"Turkey - Breast, Bone - In",247
6105,196,55,10,Silicone Parch. 16.3x24.3,477
6105,196,55,10,Silicone Parch. 16.3x24.3,477
6106,301,92,10,Beer - Mill St Organic,249
6106,301,92,10,"Pasta - Elbows, Macaroni, Dry",53
6107,98,21,40,Cheese - Marble,91
6107,98,21,40,Remy Red Berry Infusion,368
6107,98,21,40,"Gingerale - Schweppes, 355 Ml",257
6108,2,36,10,Bread - Pumpernickel,256
6108,2,36,10,Veal - Liver,387
6108,2,36,10,Juice - Lemon,97
6108,2,36,10,Ginger - Pickled,388
6108,2,36,10,Juice - Lemon,97
6108,2,36,10,Juice - Lemon,97
6109,306,53,50,Miso - Soy Bean Paste,283
6109,306,53,50,Wine - Penfolds Koonuga Hill,89
6109,306,53,50,Miso - Soy Bean Paste,283
6109,306,53,50,"Mushroom - Shitake, Dry",438
6110,70,62,40,Compound - Passion Fruit,238
6110,70,62,40,Compound - Passion Fruit,238
6110,70,62,40,Soup - Campbells Chili Veg,159
6110,70,62,40,Compound - Passion Fruit,238
6110,70,62,40,Soup - Campbells Chili Veg,159
6111,412,38,60,Sea Bass - Whole,430
6111,412,38,60,Wine - Red Oakridge Merlot,477
6112,96,8,60,Pastry - Choclate Baked,463
6112,96,8,60,"Pasta - Fettuccine, Dry",258
6112,96,8,60,Tea - Mint,423
6113,10,3,10,"Beef - Roasted, Cooked",269
6113,10,3,10,"Mushroom - Enoki, Fresh",396
6113,10,3,10,Cheese - Mascarpone,216
6113,10,3,10,"Beef - Roasted, Cooked",269
6113,10,3,10,Pepper - Red Bell,215
6113,10,3,10,Lamb - Loin Chops,490
6114,400,28,0,Orange - Blood,104
6114,400,28,0,Muskox - French Rack,151
6115,44,29,0,Beef - Ground Lean Fresh,236
6116,258,54,40,Apple - Custard,322
6116,258,54,40,Lotus Rootlets - Canned,318
6116,258,54,40,"Juice - Orange, Concentrate",147
6117,61,78,0,Salt - Celery,320
6117,61,78,0,"Yogurt - Raspberry, 175 Gr",254
6117,61,78,0,Sour Cream,304
6117,61,78,0,Sour Cream,304
6117,61,78,0,Mint - Fresh,270
6117,61,78,0,Rice - Long Grain,182
6118,341,29,10,Oil - Coconut,287
6118,341,29,10,Wine - Segura Viudas Aria Brut,234
6119,7,68,0,Beer - Sleeman Fine Porter,286
6119,7,68,0,Curry Paste - Madras,334
6119,7,68,0,Sambuca - Ramazzotti,412
6119,7,68,0,"Pasta - Cappellini, Dry",479
6119,7,68,0,Beer - Sleeman Fine Porter,286
6119,7,68,0,Curry Paste - Madras,334
6120,39,85,60,Spice - Greek 1 Step,215
6120,39,85,60,Cheese - Gouda Smoked,63
6120,39,85,60,Table Cloth 53x69 White,385
6121,331,78,40,Beef - Shank,490
6121,331,78,40,"Yogurt - Raspberry, 175 Gr",254
6121,331,78,40,Salt - Celery,320
6121,331,78,40,Table Cloth 120 Round White,322
6121,331,78,40,Sour Cream,304
6121,331,78,40,Beef - Shank,490
6122,171,25,10,Island Oasis - Raspberry,182
6122,171,25,10,Tea - Black Currant,130
6122,171,25,10,Nacho Chips,398
6122,171,25,10,Island Oasis - Raspberry,182
6123,22,27,40,Shiratamako - Rice Flour,381
6123,22,27,40,Barramundi,91
6123,22,27,40,Potatoes - Yukon Gold 5 Oz,320
6123,22,27,40,"Bread - Pumpernickle, Rounds",320
6123,22,27,40,Barramundi,91
6123,22,27,40,Barramundi,91
6124,419,78,0,Beef - Shank,490
6124,419,78,0,"Yogurt - Raspberry, 175 Gr",254
6125,168,88,20,"Stock - Veal, White",381
6125,168,88,20,Wine - Sauvignon Blanc,179
6126,206,26,0,Beef Ground Medium,68
6126,206,26,0,Cheese - Swiss,396
6126,206,26,0,Cheese - Swiss,396
6127,306,71,20,"Cheese - Cheddar, Old White",488
6127,306,71,20,Beef - Top Butt,366
6127,306,71,20,"Pork - Tenderloin, Frozen",151
6127,306,71,20,Mustard - Pommery,333
6128,364,48,50,Cheese - Asiago,273
6128,364,48,50,Evaporated Milk - Skim,377
6129,94,15,0,Energy Drink - Franks Original,82
6129,94,15,0,Wine - Vidal Icewine Magnotta,120
6129,94,15,0,Butter Sweet,156
6129,94,15,0,Energy Drink - Franks Original,82
6129,94,15,0,Energy Drink - Franks Original,82
6129,94,15,0,Wine - Vidal Icewine Magnotta,120
6130,132,66,0,Compound - Orange,194
6131,445,19,20,Gelatine Leaves - Bulk,344
6131,445,19,20,"Cheese - Boursin, Garlic / Herbs",100
6131,445,19,20,Wine - Magnotta - Bel Paese White,472
6132,224,41,0,"Syrup - Monin, Irish Cream",72
6132,224,41,0,"Pail - 15l White, With Handle",350
6132,224,41,0,Muffin - Banana Nut Individual,189
6132,224,41,0,"Pail - 15l White, With Handle",350
6132,224,41,0,"Pail - 15l White, With Handle",350
6133,82,23,0,Beer - True North Lager,226
6133,82,23,0,Eel Fresh,350
6134,412,9,30,Beer - Heinekin,64
6134,412,9,30,Beer - Heinekin,64
6135,285,69,20,Skirt - 24 Foot,289
6135,285,69,20,Milk - Skim,326
6136,396,37,10,Compound - Strawberry,123
6136,396,37,10,"Water - Mineral, Natural",341
6136,396,37,10,Wine - Red Oakridge Merlot,477
6136,396,37,10,Lobak,214
6136,396,37,10,Tomato Puree,79
6137,400,92,40,"Pepper - White, Ground",332
6137,400,92,40,Soy Protein,187
6138,402,27,60,Slt - Individual Portions,119
6138,402,27,60,Barramundi,91
6139,238,22,30,"Quail - Eggs, Fresh",372
6139,238,22,30,"Quail - Eggs, Fresh",372
6140,168,53,10,Table Cloth 54x54 Colour,366
6140,168,53,10,Pop Shoppe Cream Soda,289
6141,331,7,0,Soup Knorr Chili With Beans,378
6141,331,7,0,Wine - Shiraz Wolf Blass Premium,214
6142,151,34,60,Sausage - Chorizo,92
6143,311,39,50,"Melon - Watermelon, Seedless",323
6144,136,84,60,Beef - Flank Steak,116
6144,136,84,60,Wine - Prosecco Valdobiaddene,472
6144,136,84,60,Dried Cherries,131
6145,454,19,20,Gelatine Leaves - Bulk,344
6145,454,19,20,Icecream - Dstk Cml And Fdg,401
6145,454,19,20,Chips Potato Reg 43g,52
6145,454,19,20,Gelatine Leaves - Bulk,344
6145,454,19,20,Wine - Magnotta - Bel Paese White,472
6146,101,92,10,"Pasta - Elbows, Macaroni, Dry",53
6146,101,92,10,Beer - Mill St Organic,249
6146,101,92,10,"Pasta - Elbows, Macaroni, Dry",53
6146,101,92,10,"Pepper - White, Ground",332
6146,101,92,10,Soy Protein,187
6147,9,54,50,Pepper - Green,373
6147,9,54,50,Lotus Rootlets - Canned,318
6147,9,54,50,Apple - Custard,322
6147,9,54,50,Food Colouring - Orange,90
6148,83,44,40,Cookies - Amaretto,59
6148,83,44,40,"Gingerale - Schweppes, 355 Ml",257
6148,83,44,40,Sage Ground Wiberg,473
6148,83,44,40,Cookies - Amaretto,59
6149,90,2,0,Wine - Mondavi Coastal Private,127
6149,90,2,0,Wine - Mondavi Coastal Private,127
6149,90,2,0,Beer - Camerons Cream Ale,314
6149,90,2,0,"Doilies - 8, Paper",236
6149,90,2,0,Lid Tray - 12in Dome,342
6149,90,2,0,Lotus Leaves,311
6150,112,97,0,Tomatoes - Yellow Hot House,493
6150,112,97,0,Tea - Vanilla Chai,301
6151,59,89,0,"Veal - Tenderloin, Untrimmed",480
6151,59,89,0,Bagel - Sesame Seed Presliced,411
6151,59,89,0,Bagel - Sesame Seed Presliced,411
6151,59,89,0,Bagel - Sesame Seed Presliced,411
6152,268,34,50,Soup - Campbells Beef Stew,465
6152,268,34,50,Plasticknivesblack,153
6152,268,34,50,Aspic - Light,391
6152,268,34,50,Tray - 12in Rnd Blk,215
6153,446,50,50,Muffin Batt - Choc Chk,431
6154,229,2,60,"Mushroom - Shitake, Fresh",265
6154,229,2,60,Wine - Mondavi Coastal Private,127
6155,98,47,60,Pate - Peppercorn,187
6155,98,47,60,Pate - Peppercorn,187
6155,98,47,60,Pate - Peppercorn,187
6155,98,47,60,Cabbage - Savoy,357
6155,98,47,60,Rice - Sushi,173
6156,474,94,50,Chips Potato Reg 43g,52
6156,474,94,50,Tuna - Fresh,182
6157,13,63,10,Soup Campbells Turkey Veg.,287
6157,13,63,10,Beer - Fruli,180
6157,13,63,10,Shrimp - Black Tiger 8 - 12,139
6157,13,63,10,Lettuce - Arugula,296
6158,264,70,0,"Wine - White, Colubia Cresh",125
6158,264,70,0,"Wine - White, Colubia Cresh",125
6158,264,70,0,Beef - Inside Round,490
6159,100,25,20,Tea - Black Currant,130
6159,100,25,20,Island Oasis - Raspberry,182
6159,100,25,20,Skewers - Bamboo,382
6159,100,25,20,Tea - Herbal - 6 Asst,281
6160,86,76,20,Plastic Arrow Stir Stick,483
6161,191,99,10,Beef - Salted,459
6162,479,47,10,Rice - Sushi,173
6162,479,47,10,Rice - Sushi,173
6163,453,74,60,"Chilli Paste, Hot Sambal Oelek",335
6163,453,74,60,Easy Off Oven Cleaner,474
6163,453,74,60,Stainless Steel Cleaner Vision,116
6163,453,74,60,Stainless Steel Cleaner Vision,116
6163,453,74,60,Cheese - Le Cheve Noir,77
6163,453,74,60,Stainless Steel Cleaner Vision,116
6164,63,52,30,Spice - Onion Powder Granulated,152
6164,63,52,30,Chips Potato Reg 43g,52
6164,63,52,30,Beans - Kidney White,383
6164,63,52,30,Spice - Onion Powder Granulated,152
6164,63,52,30,Pepper - Green,373
6165,453,43,10,"Cup - 6oz, Foam",407
6165,453,43,10,"Cup - 6oz, Foam",407
6165,453,43,10,Cauliflower,251
6165,453,43,10,"Shrimp - 16/20, Peeled Deviened",436
6166,263,98,0,Tea - Apple Green Tea,314
6166,263,98,0,"Soup - Knorr, Ministrone",272
6166,263,98,0,Sugar - Monocystal / Rock,212
6166,263,98,0,Truffle Cups - Brown,231
6166,263,98,0,Sugar - Monocystal / Rock,212
6166,263,98,0,Foil Cont Round,420
6167,457,19,30,"Cheese - Boursin, Garlic / Herbs",100
6167,457,19,30,Yoplait Drink,344
6167,457,19,30,"Artichoke - Hearts, Canned",72
6167,457,19,30,Wine - Magnotta - Bel Paese White,472
6167,457,19,30,Tea - English Breakfast,367
6167,457,19,30,"Artichoke - Hearts, Canned",72
6168,178,18,30,Nacho Chips,398
6168,178,18,30,Salt And Pepper Mix - White,181
6169,47,3,10,Bonito Flakes - Toku Katsuo,257
6169,47,3,10,Aspic - Clear,473
6169,47,3,10,Aspic - Clear,473
6169,47,3,10,"Beef - Roasted, Cooked",269
6169,47,3,10,Pepper - Red Bell,215
6170,283,99,40,Pomello,198
6170,283,99,40,Sage - Ground,302
6170,283,99,40,Oil - Sunflower,149
6170,283,99,40,Scallops - In Shell,251
6170,283,99,40,"Doilies - 7, Paper",104
6170,283,99,40,Pomello,198
6171,220,89,10,Wine - Beaujolais Villages,291
6171,220,89,10,Bagel - Sesame Seed Presliced,411
6171,220,89,10,"Veal - Tenderloin, Untrimmed",480
6171,220,89,10,Bread - Corn Muffaletta,367
6171,220,89,10,Appetizer - Chicken Satay,168
6172,289,39,0,"Bread - Pita, Mini",400
6172,289,39,0,Egg Patty Fried,499
6172,289,39,0,"Red Snapper - Fresh, Whole",200
6173,65,48,40,Sugar - Cubes,467
6173,65,48,40,Beef Dry Aged Tenderloin Aaa,417
6173,65,48,40,Juice - Lagoon Mango,250
6173,65,48,40,Pepper - Green Thai,244
6173,65,48,40,Juice - Lagoon Mango,250
6173,65,48,40,"Champagne - Brights, Dry",401
6174,38,7,40,Soup Campbells Beef With Veg,471
6174,38,7,40,"Fish - Base, Bouillion",104
6174,38,7,40,Wine - Chablis 2003 Champs,121
6174,38,7,40,"Fish - Base, Bouillion",104
6174,38,7,40,Wine - Shiraz Wolf Blass Premium,214
6175,329,6,0,Wine - Sawmill Creek Autumn,65
6176,107,43,40,Lotus Leaves,311
6176,107,43,40,Lotus Leaves,311
6176,107,43,40,Tea - Decaf 1 Cup,338
6176,107,43,40,Turkey - Ground. Lean,62
6176,107,43,40,"Shrimp - 16/20, Peeled Deviened",436
6176,107,43,40,Turnip - White,99
6177,189,99,0,Wine - Trimbach Pinot Blanc,83
6177,189,99,0,Beef - Salted,459
6177,189,99,0,Wine - Trimbach Pinot Blanc,83
6177,189,99,0,Coffee - Dark Roast,72
6177,189,99,0,Pomello,198
6177,189,99,0,"Doilies - 7, Paper",104
6178,278,91,60,"Orange - Canned, Mandarin",353
6178,278,91,60,Egg Patty Fried,499
6178,278,91,60,"Thyme - Lemon, Fresh",58
6178,278,91,60,"Tortillas - Flour, 8",122
